emp_no,first_name,last_name,title,salary,from_date
253820,Jeong,Conry,Senior Engineer,46350,1999-04-01
253823,Gaurav,Casley,Senior Engineer,40000,1985-10-24
253827,Iara,Khasidashvili,Senior Staff,49384,1987-09-14
253828,Shem,Lubachevsky,Senior Staff,40000,1996-02-29
253830,Luerbio,Pintelas,Senior Staff,55901,1996-10-20
253831,Maren,Kamber,Staff,56714,1995-01-06
253832,Jixiang,Foong,Technique Leader,42277,1985-04-24
253835,Rimli,Mukaidono,Engineer,43633,1999-02-13
253847,Xiaobin,Suermann,Senior Engineer,53289,1996-05-25
253848,Seongbae,Einsfeld,Senior Staff,52046,1996-12-13
253851,Piyush,Smailagic,Staff,70555,1997-02-28
253861,Shir,McAlpine,Senior Staff,40000,1998-11-25
253865,Fox,Hedayat,Assistant Engineer,40000,1998-04-29
253866,Reinhard,Reinhart,Senior Engineer,55652,1988-04-06
253868,Beshir,Karnin,Senior Staff,75622,1998-04-19
253869,Joydip,Schmiedel,Senior Staff,48578,1994-03-12
253873,Frazer,Cheshire,Senior Engineer,56329,2001-08-27
253875,Gopalakrishnan,Taubenfeld,Senior Staff,47835,2001-09-29
253879,Tonny,Hartvigsen,Senior Staff,80330,1998-05-20
253880,Marke,Schiper,Senior Engineer,40000,2001-01-29
253884,Monique,Saoudi,Engineer,57379,2000-05-21
253888,Sverrir,Menyhert,Senior Engineer,56962,2000-10-03
253896,Mayuri,Akiyama,Senior Staff,84103,1999-01-23
253901,Shigeichiro,Porotnikoff,Senior Engineer,40728,1999-06-18
253911,Sumant,Siepmann,Senior Engineer,42855,1999-10-09
253914,Syozo,DeMori,Senior Engineer,53856,1999-08-09
253916,Phuoc,Suwa,Senior Staff,74261,1995-11-23
253917,Sachin,Gaughan,Senior Engineer,41199,1994-04-27
253919,Arne,Kroft,Senior Staff,78741,1994-03-07
253921,Mang,Mandell,Senior Engineer,44240,1999-03-16
253926,Mary,Krichel,Senior Staff,42123,2002-06-13
253928,Abdulla,Oberman,Senior Engineer,53683,1993-03-03
253930,KayLiang,Moffat,Senior Engineer,40000,1991-04-14
253945,Gina,Rabehasaina,Assistant Engineer,78806,1998-12-15
253946,Mana,Puppo,Staff,46940,1998-02-19
253952,Cristinel,Kohling,Engineer,40000,2002-06-14
253956,Rosli,Loncour,Senior Staff,63119,1997-03-29
253962,Steve,Przulj,Senior Staff,67216,2001-03-31
253963,Edwin,Speckmann,Staff,68197,1999-04-20
253967,Moon,Akazan,Engineer,71039,1996-06-28
253977,Tonny,Usdin,Senior Engineer,40000,1994-04-19
253982,Leif,Nishimukai,Senior Staff,66124,1991-01-21
253988,Maya,Jiang,Senior Staff,53399,1991-01-29
253997,Alselm,Fioravanti,Senior Staff,40000,1999-02-16
253998,Marin,Conti,Technique Leader,40000,1995-08-28
254001,Caolyn,Ranta,Staff,71218,1999-11-19
254003,Alenka,Haumacher,Senior Staff,87386,1987-04-12
254010,Shaibal,Barreiro,Staff,52599,1999-08-02
254011,Badri,Swift,Senior Engineer,50134,2001-01-06
254013,Luise,Luff,Senior Staff,49959,1990-09-28
254016,Danel,Bierman,Senior Engineer,50564,2001-11-06
254024,Richard,Ernst,Senior Staff,59695,1987-05-02
254025,Hausi,Schiettecatte,Staff,64745,1997-07-04
254030,Jolita,Uehara,Staff,68903,1999-04-28
254032,Along,Waschkowski,Staff,40000,1998-06-07
254033,Rosella,Varman,Senior Staff,40000,1994-08-09
254037,Carrsten,Engelmann,Technique Leader,40000,1996-06-14
254041,Zhongwei,Quadeer,Assistant Engineer,41994,1998-02-08
254043,Saddek,Peng,Senior Staff,40000,2002-04-29
254046,Serap,Karunanithi,Senior Staff,64961,2001-07-18
254048,Hidefumi,Awdeh,Engineer,65162,1996-04-25
254053,Heeju,Benantar,Senior Engineer,52224,1992-11-13
254054,Cheong,Milicia,Senior Staff,41262,2002-01-31
254058,Shuzo,Munos,Senior Engineer,40000,2001-04-19
254061,Krister,Kermarrec,Assistant Engineer,42100,1998-10-10
254065,Kazunori,Azadmanesh,Senior Engineer,45278,1987-09-30
254069,Uli,Nishimukai,Senior Engineer,67748,2001-06-18
254075,Kazuyasu,Soicher,Senior Staff,41110,1985-06-17
254079,Iara,Iacovou,Senior Engineer,40000,1994-10-20
254084,Visit,Fiebach,Senior Engineer,64575,1993-12-21
254086,Barton,Karunanithi,Engineer,40000,2001-05-09
254089,Mariangiola,Billingsley,Senior Engineer,40000,1996-02-04
254091,Alejandra,Jiang,Senior Staff,40000,1999-08-30
254097,Seongbae,Ibel,Senior Engineer,66484,1995-08-09
254102,Raimond,Flexer,Staff,88550,1998-07-18
254117,Leen,Andreotta,Senior Engineer,48181,1997-09-07
254118,Pasqua,Luft,Senior Staff,49652,1998-07-01
254127,Arfst,Shumilov,Staff,40000,1995-01-04
254128,Clyde,Otillio,Senior Engineer,50976,1990-05-09
254129,Bojan,Bahi,Engineer,40000,2001-05-30
254138,Yechiam,Gammage,Engineer,74086,1996-11-08
254141,Tran,Tramer,Senior Staff,40000,1986-08-17
254153,Padma,Kermarrec,Senior Engineer,41687,1998-09-28
254156,Jixiang,Driscoll,Senior Engineer,40900,1996-09-18
254160,Zhenbing,Wallrath,Senior Engineer,47614,1995-06-01
254166,Leaf,Asrin,Senior Staff,61501,2002-01-12
254167,Xianlong,Tibblin,Senior Staff,59272,1996-08-02
254180,Ronghao,Sewelson,Engineer,40000,1996-06-19
254182,Chuanti,Beilner,Senior Engineer,44586,2001-08-07
254184,Hercules,Kobara,Technique Leader,47085,1998-01-25
254185,Hitomi,Dalton,Senior Staff,40000,2000-05-30
254188,Larisa,Peltason,Senior Engineer,48292,1992-08-20
254190,Baruch,Murrill,Staff,46530,1998-07-20
254195,Katsuyuki,Christianini,Senior Staff,70677,1999-06-03
254197,Kazuhide,Lanzelotte,Assistant Engineer,40000,1994-07-10
254198,Yannik,Mitina,Senior Engineer,62172,1991-05-25
254203,Rutger,Milicic,Senior Staff,80506,1994-08-14
254206,Tamiya,Asmuth,Staff,76338,1996-11-21
254209,Nigel,Yurov,Senior Engineer,40000,2001-07-22
254212,Mayuri,Leijenhorst,Engineer,52200,1996-09-09
254218,Mircea,Peck,Staff,60840,1995-10-13
254223,Geraldo,Vieth,Staff,74043,1999-10-19
254227,Vitaly,Frezza,Senior Staff,64638,1998-08-19
254228,Emdad,Mersereau,Senior Engineer,48800,2001-03-18
254236,Ung,Zastre,Senior Engineer,51843,1992-11-15
254237,Keung,Slaats,Senior Staff,58370,1999-04-14
254238,Koichi,Joslin,Senior Staff,80278,2000-04-14
254241,Anneli,Wursthorn,Senior Engineer,44902,1987-11-08
254245,Kshitij,Puppo,Senior Engineer,52777,1994-11-06
254246,Marl,Thebaut,Senior Staff,69748,1992-09-13
254247,Van,Furudate,Senior Staff,106503,1994-09-21
254249,Xiaoqiang,Staelin,Senior Staff,40000,2001-10-09
254270,Pohua,Hiraishi,Senior Staff,56051,1996-11-26
254271,Djenana,Pusterhofer,Senior Staff,65144,1998-09-03
254281,Anwar,Keirsey,Senior Engineer,51774,2001-12-21
254290,Yechezkel,Doering,Senior Staff,40000,1996-09-28
254292,Pranas,Eppinger,Senior Staff,82442,2002-05-01
254293,Stein,Pardalos,Senior Engineer,72996,1994-12-24
254294,Shridhar,Benzaken,Senior Engineer,40000,1994-07-03
254296,Adamantios,Ananiadou,Assistant Engineer,44813,1997-12-07
254298,Olivera,Shackel,Senior Engineer,63040,1995-02-20
254299,Miquel,Vidal,Senior Staff,61967,1999-11-10
254320,Suzette,Hasham,Staff,55727,1996-12-19
254321,Masasuke,Albarhamtoshy,Engineer,40000,1997-08-20
254322,Djenana,Socorro,Staff,40000,1996-06-24
254324,Stepehn,Merlo,Engineer,53960,1998-05-11
254325,Khun,Luiz,Technique Leader,41916,1986-02-10
254327,Lillian,Shackel,Senior Staff,83630,1998-01-03
254330,Mikhail,Muhling,Senior Staff,57476,1995-01-23
254332,Mohamadou,Muchinsky,Senior Staff,65409,1999-02-08
254343,Masamitsu,Lenart,Senior Engineer,40000,1991-09-02
254347,Zine,Schwaller,Senior Engineer,42598,1995-01-23
254354,Martins,Angiulli,Senior Engineer,51287,1994-12-14
254366,Brendon,Bazzichi,Senior Staff,44253,2000-07-04
254367,Dinkar,Honglei,Senior Staff,44312,2000-12-14
254369,Selwyn,Varker,Senior Staff,81407,1998-03-15
254370,Khedija,Schwartzburd,Senior Staff,62190,1995-06-29
254382,Candida,Lipner,Engineer,40000,1999-04-20
254391,Kristian,Basagni,Senior Staff,56371,1997-03-06
254394,Mingsen,Garnick,Senior Engineer,40000,1991-10-21
254406,Fai,Tzvieli,Engineer,40000,1998-02-26
254407,Leucio,Kawashimo,Senior Engineer,60658,2000-03-03
254408,Kiyokazu,Pleszkun,Staff,72168,1995-10-13
254409,Dante,Gide,Senior Engineer,51009,1986-09-27
254412,Akhilish,Vrecion,Senior Engineer,40000,2000-05-24
254417,Yurii,Selvestrel,Senior Staff,72148,1992-04-06
254418,Huican,Luan,Senior Staff,40000,1985-10-14
254421,Seshu,Katiyar,Senior Staff,56610,2000-11-06
254425,Francoise,Paludetto,Senior Engineer,40000,1997-09-04
254434,Tsutomu,Demir,Engineer,45748,1996-04-08
254436,Huai,Bottner,Senior Staff,44144,1993-04-09
254444,Ramya,Buchter,Senior Engineer,40780,1994-01-31
254452,Christophe,Chachaty,Senior Engineer,50771,2001-04-03
254453,Shaowen,Plesums,Engineer,40000,1999-09-15
254454,Uinam,Ponthieu,Senior Staff,69829,1986-12-05
254456,Sanjoy,Openshaw,Senior Engineer,45936,1992-07-08
254458,Uli,Panwar,Engineer,49119,1998-05-06
254459,Mart,Gadepally,Senior Engineer,48159,1996-12-01
254460,Duke,Poujol,Staff,41391,1998-06-16
254464,Kazuhito,Matteis,Senior Staff,59575,2002-01-20
254467,Shounak,Honiden,Engineer,45641,1995-01-17
254470,Bouchung,McClure,Senior Engineer,43041,2001-04-17
254475,Prodip,Luft,Senior Staff,69310,2002-03-21
254478,Paraskevi,Gelosh,Engineer,40417,1999-10-05
254483,Rosalyn,Parveen,Senior Staff,70024,1993-02-06
254488,Arvind,Benzaken,Senior Staff,56628,1995-04-11
254490,Dayanand,Ranta,Senior Engineer,59699,1986-03-14
254493,Goetz,Boyle,Engineer,42290,1995-01-05
254494,Nikolaus,Saoudi,Senior Staff,47177,1998-03-28
254499,Hisao,Buescher,Senior Engineer,62725,1994-10-12
254502,Valeska,Dalphin,Senior Staff,68384,1995-05-05
254516,Aram,Cannata,Senior Engineer,40000,1995-09-17
254528,Siamak,Frezza,Senior Engineer,49489,1999-03-16
254529,Doowon,Terwilliger,Senior Staff,40000,1992-06-10
254531,Samphel,Maliniak,Staff,65750,1995-07-12
254543,Arto,Perin,Senior Engineer,62196,1999-10-29
254552,Geoffry,Doering,Senior Engineer,65080,1990-09-14
254556,Tsz,Azadmanesh,Senior Staff,40000,1996-08-02
254563,Boaz,Dulin,Senior Staff,56737,1994-06-28
254565,Shakhar,Businaro,Senior Engineer,40000,1995-07-20
254577,Somnath,Bolotov,Senior Engineer,55532,1997-07-14
254585,Insup,Argence,Senior Staff,48222,2000-04-29
254586,Sajjan,Wielonsky,Senior Engineer,40000,1997-10-30
254588,Alper,Jiang,Engineer,41382,1998-12-23
254593,Goa,Morrin,Senior Staff,55661,1992-12-24
254598,Divier,Joslin,Senior Staff,60264,1993-07-23
254603,Dannz,Simkin,Engineer,40000,1998-10-21
254612,Aiichiro,Waleschkowski,Senior Staff,73750,2000-01-19
254614,Marjo,Plesums,Senior Staff,40000,1991-09-30
254615,Rayond,Ramaiah,Senior Engineer,43628,1996-01-11
254625,Stevo,Shrader,Senior Engineer,69721,1997-07-07
254628,Gor,Chiola,Senior Staff,41606,1993-06-05
254630,Abdelaziz,Cusworth,Senior Engineer,40000,1994-09-28
254638,Matt,Peres,Senior Engineer,82287,1998-12-29
254647,Irene,Muntz,Senior Staff,56467,1999-09-27
254655,Kazuhiko,Waterhouse,Senior Staff,40000,1987-05-18
254663,Bernd,Shackell,Senior Engineer,40000,2001-10-28
254679,Zeljko,Suermann,Senior Staff,55414,1993-12-31
254683,Martijn,Giaccio,Senior Engineer,40000,1994-11-23
254694,Jaques,Chinen,Senior Staff,59248,1998-01-02
254698,Piyawadee,Suri,Senior Engineer,42764,1996-06-24
254699,Zsolt,Zumaque,Senior Engineer,40000,1992-09-06
254706,Sedat,Detkin,Senior Staff,89007,1992-08-30
254712,Supot,Speek,Senior Staff,49774,1997-09-24
254713,Hinrich,Sevcikova,Senior Engineer,40000,1987-10-30
254715,Arun,Jumpertz,Engineer,40000,1999-05-02
254721,Lena,Meszaros,Senior Staff,40000,1997-07-02
254727,Ramachenga,Range,Senior Engineer,54182,2001-01-21
254729,Berry,Ginesta,Engineer,40000,2001-09-24
254732,Abdelkader,Uludag,Senior Engineer,50520,1996-11-24
254741,Kensei,Lunt,Senior Engineer,40000,1996-09-16
254742,Zijian,Jumpertz,Senior Engineer,40000,2001-06-06
254745,Susumu,Trachtenberg,Senior Staff,56376,1992-04-27
254749,Dannz,Marshall,Senior Staff,90664,1992-09-29
254759,Sreekrishna,Talmor,Senior Engineer,40000,1998-10-12
254767,Khosrow,Merro,Senior Engineer,40000,1993-04-17
254768,Kwun,Orsini,Engineer,40000,1999-01-13
254769,Phillip,Laventhal,Senior Engineer,40137,1989-01-02
254775,Serenella,Heinisuo,Senior Staff,40000,1998-03-30
254779,Ioana,Wrigley,Senior Staff,41164,1995-09-08
254788,Jouko,Merlo,Senior Staff,53230,1994-04-19
254789,Mechthild,Kropp,Staff,74056,1995-08-10
254791,Lorien,Pluym,Senior Engineer,40000,1997-02-08
254798,Takanari,Famili,Senior Staff,86448,1990-04-23
254800,Shaowei,Danley,Senior Staff,51721,1997-07-09
254804,Goo,Sambasivam,Engineer,40000,1998-07-04
254814,Tsz,Worfolk,Senior Engineer,52682,1986-07-26
254815,Zhaofang,Kornatzky,Staff,91455,1998-07-14
254823,Serif,Streit,Senior Staff,40000,1996-04-05
254824,Along,Wossner,Senior Engineer,40000,1998-07-21
254826,Hitomi,Serov,Senior Engineer,40000,1992-01-05
254831,Shan,Huttel,Senior Engineer,40000,2001-05-28
254838,Nevio,Schaft,Senior Staff,67360,1998-06-29
254848,Shaw,Juneja,Assistant Engineer,49666,1996-07-27
254851,Huiqun,Randi,Senior Engineer,40000,1997-05-24
254856,Miquel,Theuretzbacher,Engineer,43341,1998-07-08
254861,Alejandro,Yamaashi,Technique Leader,55675,1996-12-20
254863,Bluma,Calkin,Senior Engineer,49842,1992-08-02
254868,Mohammad,Bakhtari,Senior Engineer,40000,1991-11-19
254871,Sverrir,Thiran,Engineer,40000,1996-09-12
254872,Teunis,Backhouse,Senior Engineer,47035,1991-07-10
254874,Raimond,Gewali,Staff,40000,1996-08-04
254880,Tran,Rassart,Senior Staff,77640,2002-06-21
254882,Arunas,Bondorf,Senior Staff,81936,1994-10-10
254883,Boalin,Brattka,Senior Staff,40000,1996-03-01
254885,Eishiro,Mitzlaff,Engineer,40000,1998-07-06
254888,Aluzio,Kinley,Senior Engineer,44004,1998-03-19
254892,Cheong,Milicia,Senior Engineer,40000,1991-11-08
254895,Somnath,Bael,Engineer,42306,1994-08-06
254899,Renee,Cairo,Technique Leader,42537,1998-04-21
254902,Etsuo,Sifakis,Technique Leader,49031,1988-04-09
254904,Jayesh,Montresor,Senior Staff,44900,1993-12-19
254906,Jessie,Baalen,Senior Engineer,41348,1988-05-18
254907,Zhensheng,Boyle,Senior Staff,76911,1996-02-20
254911,Shalesh,Orlowska,Staff,51171,1999-06-18
254917,Arif,Harnett,Engineer,53501,1994-01-16
254923,Doowon,Collavizza,Senior Engineer,40000,2001-09-13
254925,Sukumar,Kobara,Senior Staff,71631,1990-04-11
254927,Kazuhide,Bashian,Senior Staff,40000,1995-04-01
254930,Xinyu,Birke,Staff,76511,2000-02-01
254931,Inderjeet,Valette,Senior Staff,50309,1997-07-21
254932,Masato,Cannard,Senior Staff,49274,2001-06-07
254936,Make,Klassen,Senior Engineer,41651,1990-07-19
254944,Aiman,Bottner,Technique Leader,66444,1990-04-29
254950,Sachar,Moffat,Senior Engineer,46725,1993-05-03
254951,DeForest,Randt,Senior Engineer,40104,1998-09-24
254957,Val,Lores,Engineer,62767,1998-02-25
254959,Sukumar,Kitai,Senior Engineer,58140,1998-03-25
254960,Kazuhito,Luby,Engineer,40000,1998-12-09
254963,Neven,Bharadwaj,Senior Engineer,48955,1993-05-09
254965,Ramya,England,Senior Engineer,40000,1991-02-07
254985,Maha,Casperson,Senior Engineer,40000,1994-06-24
254999,Dannz,Gide,Technique Leader,54594,1997-09-24
255004,Selwyn,Coorg,Senior Engineer,48894,1998-05-22
255005,Zhonghua,Otillio,Senior Engineer,40000,1996-05-20
255007,Vesna,Radhakrishnan,Senior Engineer,40000,1994-05-07
255010,Taiji,Denis,Engineer,67867,1998-01-06
255011,Howell,Gips,Senior Engineer,40000,1992-08-20
255012,Eberhardt,Gischer,Senior Staff,40000,1995-01-31
255013,Valeska,Chandrasekhar,Senior Staff,40476,1998-01-05
255018,Chiradeep,Matzke,Senior Engineer,40000,1999-08-28
255020,Shao,Yetto,Senior Engineer,52261,2000-07-17
255025,Zhenbing,Rijsenbrij,Senior Engineer,40077,2000-11-07
255030,Genevieve,Kadhim,Senior Staff,40851,1986-04-23
255031,Pranay,Rodite,Senior Engineer,40000,1999-05-08
255036,Constantino,Barriga,Senior Staff,73879,1995-06-09
255044,Kwee,Conry,Staff,86810,1998-06-27
255053,Urs,Bolsens,Senior Engineer,72928,1996-11-20
255055,Masato,Oxman,Senior Engineer,63631,1996-08-02
255057,Ramya,Angel,Senior Engineer,40000,2001-02-04
255059,Tse,Kawashima,Engineer,40000,1994-05-07
255062,Yuriy,Zeidenstein,Staff,55233,2000-01-31
255071,Rosalyn,Schwabacher,Senior Engineer,40000,1993-09-29
255075,Cullen,Standera,Engineer,47048,1997-03-17
255083,Chuanti,Brandsma,Engineer,40000,1996-12-28
255092,Jenwei,Sinicrope,Senior Staff,47626,1999-02-14
255094,Chinya,Baaleh,Senior Staff,65913,1992-03-16
255096,Marla,Trogemann,Engineer,62770,1997-10-01
255110,Conor,Cronin,Senior Staff,72677,1994-07-23
255114,Magdalena,Dulay,Senior Staff,86814,1998-01-15
255115,DAIDA,Gulla,Senior Staff,40000,1994-01-31
255116,Breannda,Apsitis,Senior Engineer,40000,1999-10-18
255117,Tamiya,Bouloucos,Staff,50080,1997-02-22
255129,Elvis,Setlzner,Senior Staff,40000,1990-02-22
255132,Yifei,Turnbull,Senior Staff,52383,1999-11-16
255133,Shir,Maraist,Senior Staff,40405,1998-01-29
255134,Yurij,Peir,Senior Engineer,66164,2000-09-10
255139,Moty,Ariola,Staff,70835,1997-03-22
255141,Maja,Paludetto,Senior Engineer,40000,1992-05-12
255143,Jessie,Bierman,Senior Staff,64627,1994-07-23
255144,Pranjal,Perelgut,Senior Engineer,60582,1986-07-21
255146,Hugh,Beznosov,Senior Engineer,40000,1992-04-21
255150,Goncalo,Muhling,Staff,99572,1997-03-19
255151,Rasiah,Reghbati,Senior Staff,53248,2000-08-27
255154,Susanna,Androutsos,Engineer,56696,1995-02-13
255156,Constantino,Barvinok,Technique Leader,40000,1986-03-14
255157,Saeed,Zlotek,Assistant Engineer,40000,1998-10-28
255158,Piyawadee,Cummings,Senior Engineer,40000,1999-04-01
255160,Boalin,Kaiser,Senior Engineer,40000,1996-04-28
255168,Ziva,Ananiadou,Senior Staff,85000,1992-10-08
255171,Chriss,Gist,Senior Staff,63091,1993-08-31
255172,Mani,Rajcani,Senior Staff,53173,1990-05-16
255174,Jeanna,Zyda,Engineer,72375,1998-10-14
255177,Valeri,Baca,Senior Engineer,40000,1985-10-13
255182,Kendra,Bahk,Senior Staff,80439,1999-04-14
255190,Bernt,Llado,Engineer,40000,1995-03-11
255197,Kshitij,Piancastelli,Senior Engineer,64679,1996-02-29
255201,Ishfaq,Birge,Staff,52861,1999-06-25
255205,Mihalis,Shobatake,Engineer,45509,1998-09-07
255216,Cathie,Improta,Senior Staff,75043,1993-01-16
255220,Kwangsub,Renear,Senior Staff,40000,1990-03-16
255225,Jiang,Irland,Senior Staff,73104,1994-03-27
255227,Sven,Budinsky,Engineer,40000,1998-02-20
255231,Moon,Bahl,Senior Engineer,40000,1999-12-10
255232,Shridhar,Georgakopoulos,Staff,85446,1995-12-18
255234,Susuma,Lorys,Senior Staff,66115,1998-10-27
255242,Doowon,Pelz,Senior Engineer,43627,1998-01-03
255247,Taisook,Seghrouchni,Senior Staff,56474,1995-09-16
255248,Rosita,Pellegrinelli,Senior Engineer,62285,1997-05-23
255251,Aruna,Haldar,Senior Staff,77069,1998-01-28
255258,Nitsan,Yemenis,Senior Staff,40000,1999-10-07
255262,Huai,Lanphier,Engineer,44484,1998-06-12
255277,Jaihie,Couchot,Senior Engineer,69991,2001-12-19
255278,Xuejun,Candan,Staff,40000,1996-10-12
255279,Radhia,Geffroy,Engineer,40000,1998-06-30
255281,Guttorm,Gist,Staff,72878,1995-11-13
255282,Sumant,Aamodt,Assistant Engineer,40000,1995-05-07
255285,Xudong,Erie,Senior Staff,62365,2000-09-02
255290,Herbert,Potthoff,Staff,40000,1996-07-10
255291,Vesna,England,Engineer,48459,1996-09-27
255294,Martial,Llado,Staff,40000,1998-02-26
255308,Francesca,Gronowski,Staff,92920,1999-10-03
255311,Feixiong,Conia,Senior Staff,40000,1997-04-28
255312,Ferdinand,Feinberg,Staff,41388,1999-03-03
255313,Leucio,Suri,Senior Staff,63312,1993-03-29
255316,Atreyi,Marchesini,Senior Engineer,52044,1993-09-26
255317,Nikolaos,Papadias,Technique Leader,40000,1994-03-03
255318,Uma,Thimonier,Senior Staff,80871,1991-05-13
255323,Bader,Ferriere,Engineer,44098,1997-06-26
255331,Abdelaziz,Kroha,Senior Staff,45338,2002-03-28
255332,Bezalel,Maksimenko,Senior Staff,40000,2000-02-13
255335,Seshu,Wilfing,Staff,52381,1997-01-08
255336,Masasuke,Mattern,Senior Staff,45393,2002-04-03
255338,Fei,Veeraraghavan,Senior Engineer,50435,1993-07-06
255339,Leni,Hitomi,Senior Engineer,47424,1993-11-19
255349,Niclas,Niizuma,Senior Staff,56028,1999-06-04
255357,Siddarth,Clouatre,Staff,87822,1998-12-23
255358,Zine,Piancastelli,Senior Engineer,53203,2000-08-26
255359,Bangqing,Restivo,Staff,40000,1997-06-17
255361,Aamer,Spell,Assistant Engineer,40000,1995-08-21
255368,Sanjai,Attimonelli,Senior Staff,57277,1999-09-05
255369,Valeri,Luft,Senior Staff,69722,1998-04-02
255371,Arie,Kalafatis,Senior Engineer,55172,2002-05-23
255388,Gad,Kropatsch,Engineer,40000,1998-09-17
255395,Toshimitsu,Rijsenbrij,Senior Staff,67537,2000-07-11
255397,Augustine,Guenter,Engineer,40000,2001-01-23
255400,Alair,Yetto,Engineer,59347,1997-12-05
255403,Yuqun,Goldhammer,Staff,63736,1998-10-24
255405,Vishv,Frijda,Senior Engineer,40000,1999-10-16
255407,Brewster,Strehl,Senior Engineer,63628,1997-10-22
255417,Udaiprakash,Zizka,Engineer,40000,1994-09-19
255424,Vishwani,Jenevein,Senior Engineer,40000,1986-10-28
255425,Jaewoo,Jumpertz,Senior Engineer,57909,1998-04-08
255432,Niranjan,Rajaraman,Senior Engineer,40000,1996-12-15
255439,Mohan,Pagter,Staff,56561,1998-06-10
255440,Bodh,Barriga,Senior Engineer,40000,1992-04-24
255443,Jingling,Perko,Senior Engineer,49253,1992-12-27
255444,Luise,Swick,Senior Engineer,40000,1998-12-31
255446,Chinho,Parascandalo,Senior Engineer,61398,1999-10-01
255449,Jaideep,Kaminger,Senior Staff,74275,1997-04-29
255453,Uriel,Trogemann,Staff,45367,1996-10-04
255456,Aleksandar,Tibblin,Senior Staff,86526,2001-04-30
255458,Abdulah,Shackell,Senior Engineer,40000,2001-09-13
255464,Visit,Kragelund,Senior Engineer,42550,1993-02-12
255467,Hugh,Geffroy,Senior Staff,69154,1995-11-26
255471,Hongzue,Erde,Staff,87997,1998-01-04
255484,Satosi,Swan,Senior Engineer,40000,1990-11-04
255488,Vugranam,Azuma,Engineer,40000,1998-05-22
255496,Hilary,Murtafg,Senior Staff,40000,1998-03-03
255497,Lucian,Thimonier,Senior Engineer,40000,1998-08-16
255498,Mara,Jiafu,Engineer,42246,1995-04-16
255499,Dannz,Engelmann,Senior Staff,72737,2002-06-30
255510,Ute,Denny,Engineer,63153,1998-12-17
